x_rd,y_rd
82272.25,449868.25
82272.75,449868.25
82273.25,449868.25
82273.75,449868.25
82274.25,449868.25
82274.75,449868.25
82275.25,449868.25
82275.75,449868.25
82276.25,449868.25
82276.75,449868.25
82277.25,449868.25
82277.75,449868.25
82278.25,449868.25
82278.75,449868.25
82279.25,449868.25
82279.75,449868.25
82280.25,449868.25
82280.75,449868.25
82281.25,449868.25
82281.75,449868.25
82282.25,449868.25
82282.75,449868.25
82283.25,449868.25
82283.75,449868.25
82284.25,449868.25
82284.75,449868.25
82285.25,449868.25
82285.75,449868.25
82286.25,449868.25
82286.75,449868.25
82287.25,449868.25
82287.75,449868.25
82288.25,449868.25
82288.75,449868.25
82289.25,449868.25
82289.75,449868.25
82290.25,449868.25
82290.75,449868.25
82291.25,449868.25
82291.75,449868.25
82292.25,449868.25
82292.75,449868.25
82293.25,449868.25
82293.75,449868.25
82294.25,449868.25
82294.75,449868.25
82264.75,449867.75
82265.25,449867.75
82265.75,449867.75
82266.25,449867.75
82266.75,449867.75
82267.25,449867.75
82267.75,449867.75
82268.25,449867.75
82268.75,449867.75
82269.25,449867.75
82269.75,449867.75
82270.25,449867.75
82270.75,449867.75
82271.25,449867.75
82271.75,449867.75
82272.25,449867.75
82272.75,449867.75
82273.25,449867.75
82273.75,449867.75
82274.25,449867.75
82274.75,449867.75
82275.25,449867.75
82275.75,449867.75
82276.25,449867.75
82276.75,449867.75
82277.25,449867.75
82277.75,449867.75
82278.25,449867.75
82278.75,449867.75
82279.25,449867.75
82279.75,449867.75
82280.25,449867.75
82280.75,449867.75
82281.25,449867.75
82281.75,449867.75
82282.25,449867.75
82282.75,449867.75
82283.25,449867.75
82283.75,449867.75
82284.25,449867.75
82284.75,449867.75
82285.25,449867.75
82285.75,449867.75
82286.25,449867.75
82286.75,449867.75
82287.25,449867.75
82287.75,449867.75
82288.25,449867.75
82288.75,449867.75
82289.25,449867.75
82289.75,449867.75
82290.25,449867.75
82290.75,449867.75
82291.25,449867.75
82291.75,449867.75
82292.25,449867.75
82292.75,449867.75
82293.25,449867.75
82293.75,449867.75
82294.25,449867.75
82294.75,449867.75
82265.25,449867.25
82265.75,449867.25
82266.25,449867.25
82266.75,449867.25
82267.25,449867.25
82267.75,449867.25
82268.25,449867.25
82268.75,449867.25
82269.25,449867.25
82269.75,449867.25
82270.25,449867.25
82270.75,449867.25
82271.25,449867.25
82271.75,449867.25
82272.25,449867.25
82272.75,449867.25
82273.25,449867.25
82273.75,449867.25
82274.25,449867.25
82274.75,449867.25
82275.25,449867.25
82275.75,449867.25
82276.25,449867.25
82276.75,449867.25
82277.25,449867.25
82277.75,449867.25
82278.25,449867.25
82278.75,449867.25
82279.25,449867.25
82279.75,449867.25
82280.25,449867.25
82280.75,449867.25
82281.25,449867.25
82281.75,449867.25
82282.25,449867.25
82282.75,449867.25
82283.25,449867.25
82283.75,449867.25
82284.25,449867.25
82284.75,449867.25
82285.25,449867.25
82285.75,449867.25
82286.25,449867.25
82286.75,449867.25
82287.25,449867.25
82287.75,449867.25
82288.25,449867.25
82288.75,449867.25
82289.25,449867.25
82289.75,449867.25
82290.25,449867.25
82290.75,449867.25
82291.25,449867.25
82291.75,449867.25
82292.25,449867.25
82292.75,449867.25
82293.25,449867.25
82293.75,449867.25
82294.25,449867.25
82294.75,449867.25
82295.25,449867.25
82265.75,449866.75
82266.25,449866.75
82266.75,449866.75
82267.25,449866.75
82267.75,449866.75
82268.25,449866.75
82268.75,449866.75
82269.25,449866.75
82269.75,449866.75
82270.25,449866.75
82270.75,449866.75
82271.25,449866.75
82271.75,449866.75
82272.25,449866.75
82272.75,449866.75
82273.25,449866.75
82273.75,449866.75
82274.25,449866.75
82274.75,449866.75
82275.25,449866.75
82275.75,449866.75
82276.25,449866.75
82276.75,449866.75
82277.25,449866.75
82277.75,449866.75
82278.25,449866.75
82278.75,449866.75
82279.25,449866.75
82279.75,449866.75
82280.25,449866.75
82280.75,449866.75
82281.25,449866.75
82281.75,449866.75
82282.25,449866.75
82282.75,449866.75
82283.25,449866.75
82283.75,449866.75
82284.25,449866.75
82284.75,449866.75
82285.25,449866.75
82285.75,449866.75
82286.25,449866.75
82286.75,449866.75
82287.25,449866.75
82287.75,449866.75
82288.25,449866.75
82288.75,449866.75
82289.25,449866.75
82289.75,449866.75
82290.25,449866.75
82290.75,449866.75
82291.25,449866.75
82291.75,449866.75
82292.25,449866.75
82292.75,449866.75
82293.25,449866.75
82293.75,449866.75
82294.25,449866.75
82294.75,449866.75
82295.25,449866.75
82295.75,449866.75
82265.75,449866.25
82266.25,449866.25
82266.75,449866.25
82267.25,449866.25
82267.75,449866.25
82268.25,449866.25
82268.75,449866.25
82269.25,449866.25
82269.75,449866.25
82270.25,449866.25
82270.75,449866.25
82271.25,449866.25
82271.75,449866.25
82272.25,449866.25
82272.75,449866.25
82273.25,449866.25
82273.75,449866.25
82274.25,449866.25
82274.75,449866.25
82275.25,449866.25
82275.75,449866.25
82276.25,449866.25
82276.75,449866.25
82277.25,449866.25
82277.75,449866.25
82278.25,449866.25
82278.75,449866.25
82279.25,449866.25
82279.75,449866.25
82280.25,449866.25
82280.75,449866.25
82281.25,449866.25
82281.75,449866.25
82282.25,449866.25
82282.75,449866.25
82283.25,449866.25
82283.75,449866.25
82284.25,449866.25
82284.75,449866.25
82285.25,449866.25
82285.75,449866.25
82286.25,449866.25
82286.75,449866.25
82287.25,449866.25
82287.75,449866.25
82288.25,449866.25
82288.75,449866.25
82289.25,449866.25
82289.75,449866.25
82290.25,449866.25
82290.75,449866.25
82291.25,449866.25
82291.75,449866.25
82292.25,449866.25
82292.75,449866.25
82293.25,449866.25
82293.75,449866.25
82294.25,449866.25
82294.75,449866.25
82295.25,449866.25
82295.75,449866.25
82266.25,449865.75
82266.75,449865.75
82267.25,449865.75
82267.75,449865.75
82268.25,449865.75
82268.75,449865.75
82269.25,449865.75
82269.75,449865.75
82270.25,449865.75
82270.75,449865.75
82271.25,449865.75
82271.75,449865.75
82272.25,449865.75
82272.75,449865.75
82273.25,449865.75
82273.75,449865.75
82274.25,449865.75
82274.75,449865.75
82275.25,449865.75
82275.75,449865.75
82276.25,449865.75
82276.75,449865.75
82277.25,449865.75
82277.75,449865.75
82278.25,449865.75
82278.75,449865.75
82279.25,449865.75
82279.75,449865.75
82280.25,449865.75
82280.75,449865.75
82281.25,449865.75
82281.75,449865.75
82282.25,449865.75
82282.75,449865.75
82283.25,449865.75
82283.75,449865.75
82284.25,449865.75
82284.75,449865.75
82285.25,449865.75
82285.75,449865.75
82286.25,449865.75
82286.75,449865.75
82287.25,449865.75
82287.75,449865.75
82288.25,449865.75
82288.75,449865.75
82289.25,449865.75
82289.75,449865.75
82290.25,449865.75
82290.75,449865.75
82291.25,449865.75
82291.75,449865.75
82292.25,449865.75
82292.75,449865.75
82293.25,449865.75
82293.75,449865.75
82294.25,449865.75
82294.75,449865.75
82295.25,449865.75
82295.75,449865.75
82296.25,449865.75
82266.25,449865.25
82266.75,449865.25
82267.25,449865.25
82267.75,449865.25
82268.25,449865.25
82268.75,449865.25
82269.25,449865.25
82269.75,449865.25
82270.25,449865.25
82270.75,449865.25
82271.25,449865.25
82271.75,449865.25
82272.25,449865.25
82272.75,449865.25
82273.25,449865.25
82273.75,449865.25
82274.25,449865.25
82274.75,449865.25
82275.25,449865.25
82275.75,449865.25
82276.25,449865.25
82276.75,449865.25
82277.25,449865.25
82277.75,449865.25
82278.25,449865.25
82278.75,449865.25
82279.25,449865.25
82279.75,449865.25
82280.25,449865.25
82280.75,449865.25
82281.25,449865.25
82281.75,449865.25
82282.25,449865.25
82282.75,449865.25
82283.25,449865.25
82283.75,449865.25
82284.25,449865.25
82284.75,449865.25
82285.25,449865.25
82285.75,449865.25
82286.25,449865.25
82286.75,449865.25
82287.25,449865.25
82287.75,449865.25
82288.25,449865.25
82288.75,449865.25
82289.25,449865.25
82289.75,449865.25
82290.25,449865.25
82290.75,449865.25
82291.25,449865.25
82291.75,449865.25
82292.25,449865.25
82292.75,449865.25
82293.25,449865.25
82293.75,449865.25
82294.25,449865.25
82294.75,449865.25
82295.25,449865.25
82295.75,449865.25
82296.25,449865.25
82296.75,449865.25
82266.75,449864.75
82267.25,449864.75
82267.75,449864.75
82268.25,449864.75
82268.75,449864.75
82269.25,449864.75
82269.75,449864.75
82270.25,449864.75
82270.75,449864.75
82271.25,449864.75
82271.75,449864.75
82272.25,449864.75
82272.75,449864.75
82273.25,449864.75
82273.75,449864.75
82274.25,449864.75
82274.75,449864.75
82275.25,449864.75
82275.75,449864.75
82276.25,449864.75
82276.75,449864.75
82277.25,449864.75
82277.75,449864.75
82278.25,449864.75
82278.75,449864.75
82279.25,449864.75
82279.75,449864.75
82280.25,449864.75
82280.75,449864.75
82281.25,449864.75
82281.75,449864.75
82282.25,449864.75
82282.75,449864.75
82283.25,449864.75
82283.75,449864.75
82284.25,449864.75
82284.75,449864.75
82285.25,449864.75
82285.75,449864.75
82286.25,449864.75
82286.75,449864.75
82287.25,449864.75
82287.75,449864.75
82288.25,449864.75
82288.75,449864.75
82289.25,449864.75
82289.75,449864.75
82290.25,449864.75
82290.75,449864.75
82291.25,449864.75
82291.75,449864.75
82292.25,449864.75
82292.75,449864.75
82293.25,449864.75
82293.75,449864.75
82294.25,449864.75
82294.75,449864.75
82295.25,449864.75
82295.75,449864.75
82296.25,449864.75
82266.75,449864.25
82267.25,449864.25
82267.75,449864.25
82268.25,449864.25
82268.75,449864.25
82269.25,449864.25
82269.75,449864.25
82270.25,449864.25
82270.75,449864.25
82271.25,449864.25
82271.75,449864.25
82272.25,449864.25
82272.75,449864.25
82273.25,449864.25
82273.75,449864.25
82274.25,449864.25
82274.75,449864.25
82275.25,449864.25
82275.75,449864.25
82276.25,449864.25
82276.75,449864.25
82277.25,449864.25
82277.75,449864.25
82278.25,449864.25
82278.75,449864.25
82279.25,449864.25
82279.75,449864.25
82280.25,449864.25
82280.75,449864.25
82281.25,449864.25
82281.75,449864.25
82282.25,449864.25
82282.75,449864.25
82283.25,449864.25
82283.75,449864.25
82284.25,449864.25
82284.75,449864.25
82285.25,449864.25
82285.75,449864.25
82286.25,449864.25
82286.75,449864.25
82287.25,449864.25
82287.75,449864.25
82288.25,449864.25
82288.75,449864.25
82289.25,449864.25
82289.75,449864.25
82290.25,449864.25
82290.75,449864.25
82291.25,449864.25
82291.75,449864.25
82292.25,449864.25
82292.75,449864.25
82293.25,449864.25
82293.75,449864.25
82294.25,449864.25
82294.75,449864.25
82295.25,449864.25
82266.25,449863.75
82267.25,449863.75
82267.75,449863.75
82268.25,449863.75
82268.75,449863.75
82269.25,449863.75
82269.75,449863.75
82270.25,449863.75
82270.75,449863.75
82271.25,449863.75
82271.75,449863.75
82272.25,449863.75
82272.75,449863.75
82273.25,449863.75
82273.75,449863.75
82274.25,449863.75
82274.75,449863.75
82275.25,449863.75
82275.75,449863.75
82276.25,449863.75
82276.75,449863.75
82277.25,449863.75
82277.75,449863.75
82278.25,449863.75
82278.75,449863.75
82279.25,449863.75
82279.75,449863.75
82280.25,449863.75
82280.75,449863.75
82281.25,449863.75
82281.75,449863.75
82282.25,449863.75
82282.75,449863.75
82283.25,449863.75
82283.75,449863.75
82284.25,449863.75
82284.75,449863.75
82285.25,449863.75
82285.75,449863.75
82286.25,449863.75
82286.75,449863.75
82287.25,449863.75
82287.75,449863.75
82288.25,449863.75
82288.75,449863.75
82289.25,449863.75
82289.75,449863.75
82290.25,449863.75
82290.75,449863.75
82291.25,449863.75
82291.75,449863.75
82292.25,449863.75
82292.75,449863.75
82293.25,449863.75
82293.75,449863.75
82267.75,449863.25
82268.25,449863.25
82268.75,449863.25
82269.25,449863.25
82269.75,449863.25
82270.25,449863.25
82270.75,449863.25
82271.25,449863.25
82271.75,449863.25
82272.25,449863.25
82272.75,449863.25
82273.25,449863.25
82273.75,449863.25
82274.25,449863.25
82274.75,449863.25
82275.25,449863.25
82275.75,449863.25
82276.25,449863.25
82276.75,449863.25
82277.25,449863.25
82277.75,449863.25
82278.25,449863.25
82278.75,449863.25
82279.25,449863.25
82279.75,449863.25
82280.25,449863.25
82280.75,449863.25
82281.25,449863.25
82281.75,449863.25
82282.25,449863.25
82282.75,449863.25
82283.25,449863.25
82283.75,449863.25
82284.25,449863.25
82284.75,449863.25
82285.25,449863.25
82285.75,449863.25
82286.25,449863.25
82286.75,449863.25
82287.25,449863.25
82287.75,449863.25
82288.25,449863.25
82288.75,449863.25
82289.25,449863.25
82289.75,449863.25
82290.25,449863.25
82290.75,449863.25
82291.25,449863.25
82291.75,449863.25
82292.25,449863.25
82267.25,449862.75
82267.75,449862.75
82268.25,449862.75
82268.75,449862.75
82269.75,449862.75
82270.25,449862.75
82270.75,449862.75
82271.25,449862.75
82271.75,449862.75
82272.25,449862.75
82272.75,449862.75
82273.25,449862.75
82273.75,449862.75
82274.25,449862.75
82274.75,449862.75
82275.25,449862.75
82275.75,449862.75
82276.25,449862.75
82276.75,449862.75
82277.25,449862.75
82277.75,449862.75
82278.25,449862.75
82278.75,449862.75
82279.25,449862.75
82279.75,449862.75
82280.25,449862.75
82280.75,449862.75
82281.25,449862.75
82281.75,449862.75
82282.25,449862.75
82282.75,449862.75
82283.25,449862.75
82283.75,449862.75
82284.25,449862.75
82284.75,449862.75
82285.25,449862.75
82285.75,449862.75
82286.25,449862.75
82286.75,449862.75
82287.25,449862.75
82287.75,449862.75
82288.25,449862.75
82288.75,449862.75
82289.25,449862.75
82289.75,449862.75
82290.25,449862.75
82290.75,449862.75
82267.75,449862.25
82268.25,449862.25
82270.75,449862.25
82271.25,449862.25
82271.75,449862.25
82272.25,449862.25
82272.75,449862.25
82273.25,449862.25
82273.75,449862.25
82274.25,449862.25
82274.75,449862.25
82275.25,449862.25
82275.75,449862.25
82276.25,449862.25
82276.75,449862.25
82277.25,449862.25
82277.75,449862.25
82278.25,449862.25
82278.75,449862.25
82279.25,449862.25
82279.75,449862.25
82280.25,449862.25
82280.75,449862.25
82281.25,449862.25
82281.75,449862.25
82282.25,449862.25
82282.75,449862.25
82283.25,449862.25
82283.75,449862.25
82284.25,449862.25
82284.75,449862.25
82285.25,449862.25
82285.75,449862.25
82286.25,449862.25
82286.75,449862.25
82287.25,449862.25
82287.75,449862.25
82288.25,449862.25
82288.75,449862.25
82289.25,449862.25
82270.75,449861.75
82271.25,449861.75
82271.75,449861.75
82272.25,449861.75
82272.75,449861.75
82273.25,449861.75
82273.75,449861.75
82274.25,449861.75
82274.75,449861.75
82275.25,449861.75
82275.75,449861.75
82276.25,449861.75
82276.75,449861.75
82277.25,449861.75
82277.75,449861.75
82278.25,449861.75
82278.75,449861.75
82279.25,449861.75
82279.75,449861.75
82280.25,449861.75
82280.75,449861.75
82281.25,449861.75
82281.75,449861.75
82282.25,449861.75
82282.75,449861.75
82283.25,449861.75
82283.75,449861.75
82284.25,449861.75
82284.75,449861.75
82285.25,449861.75
82285.75,449861.75
82286.25,449861.75
82286.75,449861.75
82287.25,449861.75
82287.75,449861.75
82288.25,449861.75
82289.75,449861.75
82271.25,449861.25
82271.75,449861.25
82272.25,449861.25
82272.75,449861.25
82273.25,449861.25
82273.75,449861.25
82274.25,449861.25
82274.75,449861.25
82275.25,449861.25
82275.75,449861.25
82276.25,449861.25
82276.75,449861.25
82277.25,449861.25
82277.75,449861.25
82278.25,449861.25
82278.75,449861.25
82279.25,449861.25
82279.75,449861.25
82280.25,449861.25
82280.75,449861.25
82281.25,449861.25
82281.75,449861.25
82282.25,449861.25
82282.75,449861.25
82283.25,449861.25
82283.75,449861.25
82284.25,449861.25
82284.75,449861.25
82285.25,449861.25
82285.75,449861.25
82286.25,449861.25
82286.75,449861.25
82271.75,449860.75
82272.25,449860.75
82272.75,449860.75
82273.25,449860.75
82273.75,449860.75
82274.25,449860.75
82274.75,449860.75
82275.25,449860.75
82275.75,449860.75
82276.25,449860.75
82276.75,449860.75
82277.25,449860.75
82277.75,449860.75
82278.25,449860.75
82278.75,449860.75
82279.25,449860.75
82279.75,449860.75
82280.25,449860.75
82280.75,449860.75
82281.25,449860.75
82281.75,449860.75
82282.25,449860.75
82282.75,449860.75
82283.25,449860.75
82283.75,449860.75
82284.25,449860.75
82284.75,449860.75
82285.25,449860.75
82287.25,449860.75
82271.75,449860.25
82272.25,449860.25
82272.75,449860.25
82273.25,449860.25
82273.75,449860.25
82274.25,449860.25
82274.75,449860.25
82275.75,449860.25
82277.25,449860.25
82277.75,449860.25
82278.25,449860.25
82278.75,449860.25
82279.25,449860.25
82279.75,449860.25
82280.25,449860.25
82280.75,449860.25
82281.25,449860.25
82281.75,449860.25
82282.25,449860.25
82282.75,449860.25
82283.25,449860.25
82283.75,449860.25
82284.25,449860.25
82271.25,449859.75
82271.75,449859.75
82272.25,449859.75
82272.75,449859.75
82273.25,449859.75
82273.75,449859.75
82276.75,449859.75
82277.75,449859.75
82278.25,449859.75
82278.75,449859.75
82279.25,449859.75
82279.75,449859.75
82280.75,449859.75
82281.25,449859.75
82281.75,449859.75
82282.25,449859.75
82287.75,449859.75
82271.75,449859.25
82272.25,449859.25
82272.75,449859.25
82276.25,449859.25
82276.75,449859.25
82277.75,449859.25
82278.25,449859.25
82278.75,449859.25
82279.75,449859.25
82280.25,449859.25
82280.75,449859.25
82281.25,449859.25
82276.75,449858.75
82277.75,449858.75
82278.75,449858.75
82279.25,449858.75
82280.25,449858.75
82276.75,449858.25
82278.25,449858.25
82278.75,449858.25
82280.25,449858.25
82277.25,449857.75
82277.25,449857.25
82278.25,449856.75
81885.25,449649.75
81884.25,449649.25
81884.75,449649.25
81885.25,449649.25
81885.75,449649.25
81884.25,449648.75
81884.75,449648.75
81885.25,449648.75
81885.75,449648.75
81886.25,449648.75
81882.75,449648.25
81883.25,449648.25
81883.75,449648.25
81884.25,449648.25
81884.75,449648.25
81885.25,449648.25
81885.75,449648.25
81886.25,449648.25
81882.25,449647.75
81882.75,449647.75
81883.25,449647.75
81883.75,449647.75
81884.25,449647.75
81884.75,449647.75
81885.25,449647.75
81885.75,449647.75
81886.25,449647.75
81886.75,449647.75
81881.75,449647.25
81882.25,449647.25
81882.75,449647.25
81883.25,449647.25
81883.75,449647.25
81884.25,449647.25
81884.75,449647.25
81885.25,449647.25
81885.75,449647.25
81886.25,449647.25
81886.75,449647.25
81880.75,449646.75
81881.25,449646.75
81881.75,449646.75
81882.25,449646.75
81882.75,449646.75
81883.25,449646.75
81883.75,449646.75
81884.25,449646.75
81884.75,449646.75
81885.25,449646.75
81885.75,449646.75
81886.25,449646.75
81886.75,449646.75
81887.25,449646.75
81879.75,449646.25
81880.25,449646.25
81880.75,449646.25
81881.25,449646.25
81881.75,449646.25
81882.25,449646.25
81882.75,449646.25
81883.25,449646.25
81883.75,449646.25
81884.25,449646.25
81884.75,449646.25
81885.25,449646.25
81885.75,449646.25
81886.25,449646.25
81886.75,449646.25
81887.25,449646.25
81887.75,449646.25
81879.25,449645.75
81879.75,449645.75
81880.25,449645.75
81880.75,449645.75
81881.25,449645.75
81881.75,449645.75
81882.25,449645.75
81882.75,449645.75
81883.25,449645.75
81883.75,449645.75
81884.25,449645.75
81884.75,449645.75
81885.25,449645.75
81885.75,449645.75
81886.25,449645.75
81886.75,449645.75
81887.25,449645.75
81887.75,449645.75
